,text,target
901,took made right use open find ,4
902,is not here now wait are overbook ,0
903,took exact same lax fit told nonsens ,0
904,help help am just stop do ,0
905,never ,0
906,doe not charg do not incur same mysteri incur ,0
907,exhaust frustrat fb ,0
908,was deni get get prove fit not rooki read ,0
909,exact fit premier board was ve been do ,4
910,never experienc worst place not assum is unaccept ,0
911,current not now check was terribl rude expens thrown ,0
912,fuck then void kept not even never fli again ,0
913,has worst kevin be investig lost ,0
914,not sell has terribl ua not reach ,0
915,just got demot got were enuf spousal angri ,0
916,direct newark ,2
917,favorit travel ,4
918,yes aw appear get ,2
919,yes have terribl rais there were ignor henc ,0
920,love new ord ,0
921,tweet not reveal ,0
922,file delay saturday was cancel flightl never went anywher ,0
923,is current bettween ,2
924,land so have ewr have sent has not droppeditoffyet ,0
925,rare ceas amaz wors is last have fli ,0
926,quick not dm follow well ,2
927,is not there yet pleas ,0
928,need baggag lax left call say put there ,2
929,did back ,0
930,is atroci ,0
931,not have honor absurd low usatoday ,2
932,albanyairport delay check claim fill walk open delay ,0
933,cancel flight amp now have been ,0
934,shake back do better ,0
935,europ do multipl stop back ,2
936,did be here now frustrat ,0
937,are worst avoid ,0
938,is worst ,0
939,need dm resolv correct extrem disappoint receiv terribl ,0
940,premier waiv give wrong now jana refus same angri ,0
941,give are consist unfortun are consist not do well alwaysdelayedonunit ,0
942,right now angri ,0
943,first fli unit also last terribl back branson virginatlant ,0
944,use be commit flyer rememb now switch communicationfail ,0
945,least do is offer instead just cancel flight ,0
946,say made poor non unaccount lost amp frustrat stand ,0
947,be better ,0
948,delay due mainten yet app say late arriv tell unfriend ,0
949,are easili worst have ever experienc have lost person amp not care less ,0
950,app arriv is earli depart is delay due late arriv unfriend ,0
951,alreadi did late flightr still not here guy are realli kill tri stay posit ,0
952,onc unit reach be more realist lufthansa then ill consid again ,0
953,realli call then forgot call now late take ,0
954,ask typic be amp say get free unaccept ,0
955,done ,2
956,jh appreci respons other be do so ,2
957,has been such simpli put rather unpleas current delay cant just get ,0
958,same non english was strand twice most were rude ,0
959,found actual hate more right unit ,0
960,walk amp orf not unit be found show last mani panick ,0
961,final get dalla have driven less cheaper ,0
962,tri get final need just person wast ,0
963,realli has have spent instead art ,0
964,has iov ,4
965,pleas be premier ,4
966,not put seattl wait talk matter ,0
967,were not american say was great ,0
968,actual did not ,0
969,appar are ask off such big be made ,0
970,shame choos unit be reunit age never see again ,0
971,do have general email address david ,2
972,just check again is is go are veri upset ,0
973,was delay due mainten caus miss msi help ,0
974,pls fix had pay own aspen cancel left ,0
975,read see work have never encount disappoint is understat ,0
976,doe have email speak had so mani not be place ,0
977,truu tall certain take follow dm ,4
978,recov call unit altern ,0
979,am buy own requir not then allow child still sit ,2
980,listen definit was not onli thought was absurd ,4
981,ve been wait appar ua is overweight return gate fb ,0
982,mention befor board ask other measur was not ask ,0
983,not leav unit not agre now count max epicfailunit ,0
984,real do not fix miser had past ,0
985,block ing rather complain public ,0
986,just submit give ,4
987,big ms assist realli went extra ,4
988,as soon am done tom ,4
989,book was charg twice not redeem proper have gone elsewher ,0
990,ve had get have been given around what ,0
991,pedophil old row apart boston ,0
992,have been wait militari away horribl ,0
993,arriv earli is nice not is not readi wait so far wipe ,0
994,is do real lax never been block get ,0
995,rebook now was deep ,0
996,play along ,2
997,flyeia said took more ,0
998,actual fli deserv better ,0
999,ok again ,4
1000,not happi ua cleveland sunday tune ,0
1001,had ,2
1002,den is basic ,4
1003,just assign other even were avail chang back ,4
1004,min more flt sfo more pax make strand mani overnight due miss ,0
1005,did not check check arriv are not claim other ,0
1006,be drone understand is work hard get ,0
1007,made just have taken onlin am not thrill love ,0
1008,doe not understand not understand doe not mean are deaf stop yell english slowli ,0
1009,not appropri ask public dm unit new answer was such cancel flight ,0
1010,well big do not have terribl high ,0
1011,re tri make hate check never mention ,0
1012,nice say delay say wait ur not ,0
1013,help get earlier did huge ,4
1014,ok do provid complimentari have stay overnight ,0
1015,was origin tri samartzi sent expir ,0
1016,realli hr amp board sent board again not chang go now ,0
1017,help so just activ surf ,4
1018,did went return ,0
1019,still help give unit ,0
1020,caus miss think take remedi screw ,0
1021,did not help take repli so get is not actual help ,0
1022,is descend have not left yet is go get wors ,0
1023,was told was due be ua fli direct dublin so did go london is complet ,0
1024,ewr stillnobag ridicul ,0
1025,am host need be happi do have doe ,2
1026,do not see ,2
1027,did find is ,2
1028,denver has been delay confirm aspen have been cancel flight ,0
1029,am now back again delay again due baggag load ,0
1030,do just cancel final got stndbi ,0
1031,went get strand ,4
1032,do not see justifi get earli conveni get earli ,0
1033,woke move hrs earli bare made then hrs layov want hop earlier ,0
1034,do delay hope is not broken damag lost result more ,0
1035,done want send screen second is now ,0
1036,unit ,4
1037,ll fill as soon do not be dupe so hope appreci be better ,0
1038,is rebook due weather do better ,0
1039,suffer understand do not understand tri has been ,0
1040,cancel flight late claim put new then cancel flight got now delay now ,0
1041,is ridicul be focus yet happen are ,0
1042,was not ask full delay give be enough give partial ,0
1043,was schedul have not move have never been move ,0
1044,ok ,4
1045,not dm so here is there make kailua tonight ,2
1046,go hell ,0
1047,not have do not reserv ua not impress ,0
1048,definit ,2
1049,be help refresh board delay ,0
1050,so far delay includ cancel late need mandatori ,0
1051,great hear so much great appreci feel much more settl now ,4
1052,there be be forc go shop tune ,0
1053,tri prevent take onboard use was more reason ,0
1054,liter call ,4
1055,do guy split make unnecessarili more expens fli guy ,0
1056,was ua feb is oversel bad make wait kick board is wors ,0
1057,thankyou so much is class ,4
1058,is ua leav ,2
1059,listen do right work ,4
1060,ve been here am ve cancel flightl ,0
1061,screw hold ,0
1062,wait tri get were move is ,0
1063,mex nrt tbd get usd compar mex ,0
1064,again save ,2
1065,better just keep fwa ten open get just land late ,0
1066,is there unit been think be lost have gold ,0
1067,great readi go ,4
1068,even answer ,4
1069,not first fli have medic look practic adapt allow ,2
1070,are sure not plan occur absolut consist usual onli cancel flightl daili ,0
1071,unit are just love outsourc ,4
1072,fli sfo lax is hm is enough have collect ,2
1073,need follow back tho not dm ,4
1074,not get better get senior then retrain ,0
1075,was faith not was ,2
1076,support own instead unit do ,0
1077,just sent ,4
1078,alreadi miss ,0
1079,sure outsourc favorit has do substandard ,0
1080,do formal complain misconnect was deni board now lost ,0
1081,are unhappi cold freez not given ,0
1082,sat re outdoor ,0
1083,serious hr re onli unwind ,0
1084,not be abl rebook get sooner now hr delay again ,0
1085,re whole has been nightmar ,0
1086,least ask follow tri resolv ,0
1087,not even ,0
1088,now ,0
1089,serious hr re onli ,0
1090,board attend took show other so gross ,0
1091,are abl see are open ,2
1092,so is pm ord not even take miss ,0
1093,hope be waiv actual get as well ,0
1094,is fine howev plunder hard earn is not fine ,0
1095,least gave ,2
1096,is cancel flightl sever even ,0
1097,now wait new broke am global unsaf ,0
1098,do get reimburs cancel ,0
1099,awesom ua jurass call want back ,0
1100,unit is unabl look ,0
1101,been not figur awesom not ,0
1102,realli know piss is fake ,0
1103,last sfo sfo sick do not care ,0
1104,onli confus is lost ,0
1105,re hope hear actual ,0
1106,been reschedul frigid be possibl be same ,0
1107,intern not be go other ,0
1108,contact direct was laissez best is not cancel flightl ,0
1109,intern is had get chicago near hrs away figur ,0
1110,delay was ua san held almost also lost ,0
1111,okay pleas updat was told call have not ,0
1112,veri much re do pick aspen are come ,4
1113,releas deplan next ,0
1114,say most not extend is advertis not honor ,0
1115,cancel flt ewr tell old get ny catch yyz good is dead ,0
1116,now arriv late suppos do not believ written unit ,0
1117,have receiv are confirm ticket ,2
1118,arriv still miss actual do not have electron ,0
1119,say sorri voucher miss ,0
1120,speak unit rep confirm is ok ,2
1121,has whole tri schedul miss shame ,0
1122,is unfriend screw hate now wait ua better due agent ,0
1123,are disabl wheel pleas step step ,0
1124,not help been there done ,0
1125,check overbook need much unit has ,0
1126,love get there now take thx ,4
1127,take san francisco let earli wont let take ,0
1128,had schedul liter did not take ,0
1129,ord issu old need fix again lr still not ,0
1130,rebook lr same again arriv stop now infant is sit yr old ,0
1131,arriv take taiwan miss slow caus miss ,0
1132,were awesom work veri long is easi say help ,0
1133,is understaf had deal angri weather too ,0
1134,now have cancel flightl flt go follow so dm ,0
1135,has depart was await never arriv had stay overnight again ,0
1136,other abq anytim next ,2
1137,just confirm avert not be miss now ,4
1138,was english do not think ll make appear ,0
1139,be th consecut delay do win prize southwest do not fli sba ,0
1140,sit waitingonapilot denver ,0
1141,have tri reach ,4
1142,alreadi done got was give re veri sorri pay ,0
1143,receiv also last had hr so less cancel ,0
1144,do know ua is delay is get crazi alreadi had overnight ,0
1145,follow back ll give ,2
1146,most frustrat happen even up ,0
1147,den am was amaz suck seanmfmadden ,4
1148,was also delay stretch extrem exhaust ,0
1149,rebook are rob too late just fli onc ,0
1150,switch fli unit past was veri disappoint now is delay ,0
1151,travel is injur gate was awesom help ,4
1152,long be delay ,0
1153,is not updat delay ua ,0
1154,paid put last so have gate check too virginamerica better ,0
1155,travel scl feb was fa never gave real answer ,0
1156,suck ,0
1157,are worst late suck just shut ,0
1158,need good ,2
1159,so much reach was abl get wait ,0
1160,is still was fix ago is as is delay ,0
1161,pleas see dm ,2
1162,is reason wait made check not polic ,0
1163,msg have dri not be abl take wet ,0
1164,not print ,0
1165,still ,0
1166,mci del prefer ewr bru ,2
1167,have been abl get seat pay more cust have done ,0
1168,is told just drive not reach there deliv ,0
1169,slight better crew long search better have help let pax sharp ,0
1170,was charg was told not be goe be contact ,0
1171,are no longer show correct get fix ,0
1172,bos is give ,0
1173,is worst worst worst worst worst worst delta re not bad ,0
1174,am tri make get extrem frustrat give tri ,0
1175,got email still more apolog go long ,0
1176,late last nite delay miss cun do have play ,0
1177,are not just call check ,0
1178,have been rerout match intend even have incur put other ,0
1179,been solv final pick second call ,4
1180,work unit flierfriend veri least ,0
1181,first lost first other not pleas unit ,0
1182,new flierfriend is just had cri get attend find medic limit ,0
